IDChamado,DataAbertura,Solicitante,Departamento,Categoria,DescricaoCurta,Urgencia,Status,TecnicoResponsavel,DataFechamento
155,02/11/2024 13:29,João Mendes,Comercial,Backup,Problema com impressão,Alta,Resolvido,Guilherme,03/11/2024 15:29
154,21/01/2025 08:45,Mariana Dias,Financeiro,Solicitação de software,Troca de senha solicitada,Média,Resolvido,Gabriel,22/01/2025 08:03
153,05/12/2024 13:55,Luciana Rocha,Logística,Acesso ao sistema,Solicitação de instalação do Office,Baixa,Pendente,Gabriel,
152,22/11/2024 09:34,Fernando Lima,Financeiro,Solicitação de software,Problema com impressão,Baixa,Em andamento,Gabriel,
151,04/11/2024 13:59,Mariana Dias,Comercial,Backup,Usuário não consegue acessar o sistema,Baixa,Fechado,Gabriel,06/11/2024 17:59
150,08/01/2025 13:27,Carlos Silva,Comercial,Backup,Conexão com servidor instável,Média,Pendente,Guilherme,
149,23/01/2025 16:50,Carlos Silva,Comercial,Solicitação de software,Conexão com servidor instável,Alta,Fechado,Guilherme,24/01/2025 17:50
148,22/12/2024 12:05,Fernando Lima,Logística,Problemas de rede,Solicitação de instalação do Office,Média,Fechado,Gabriel,25/12/2024 08:05
147,08/12/2024 11:01,Mariana Dias,Comercial,Backup,Solicitação de instalação do Office,Baixa,Aberto,Gabriel,
146,06/11/2024 14:05,Mariana Dias,RH,Backup,Conexão com servidor instável,Alta,Em andamento,Guilherme,
145,26/12/2024 16:52,Bruno Alves,Operações,Erro em sistema,Problema com impressão,Alta,Fechado,Guilherme,29/12/2024 14:52
144,28/02/2025 12:20,Ana Paula,Comercial,Problemas de rede,Troca de senha solicitada,Média,Aberto,Paulo,
143,12/12/2024 12:38,Carlos Silva,RH,Troca de senha,Troca de senha solicitada,Crítica,Em andamento,Gabriel,
142,10/12/2024 11:57,João Mendes,Jurídico,Troca de senha,Erro ao abrir planilha,Baixa,Em andamento,Gabriel,
141,27/03/2025 09:11,Mariana Dias,Financeiro,Falha em equipamento,Usuário não consegue acessar o sistema,Crítica,Em andamento,Guilherme,
140,24/11/2024 14:29,Fernando Lima,Jurídico,Problemas de rede,Usuário não consegue acessar o sistema,Média,Aberto,Guilherme,
139,05/11/2024 08:03,João Mendes,Logística,Falha em equipamento,Conexão com servidor instável,Média,Resolvido,Gabriel,07/11/2024 08:54
138,01/04/2025 14:52,Mariana Dias,Jurídico,Problemas de rede,Conexão com servidor instável,Alta,Fechado,Guilherme,02/04/2025 10:52
137,06/11/2024 12:48,Juliana Castro,Jurídico,Falha em equipamento,Erro ao abrir planilha,Crítica,Em andamento,Guilherme,
136,11/12/2024 15:08,Fernando Lima,Logística,Solicitação de software,Erro ao abrir planilha,Crítica,Pendente,Paulo,
135,07/02/2025 14:26,Luciana Rocha,Logística,Acesso ao sistema,Troca de senha solicitada,Média,Fechado,Guilherme,07/02/2025 16:26
134,21/10/2024 11:08,Juliana Castro,Comercial,Troca de senha,Erro ao abrir planilha,Crítica,Resolvido,Guilherme,22/10/2024 08:08
133,24/01/2025 14:44,Carlos Silva,TI,Problemas de rede,Conexão com servidor instável,Baixa,Em andamento,Gabriel,
132,28/02/2025 09:47,João Mendes,Operações,Solicitação de software,Problema com impressão,Crítica,Resolvido,Gabriel,01/03/2025 08:15
131,15/10/2024 10:48,Luciana Rocha,Marketing,Acesso ao sistema,Conexão com servidor instável,Crítica,Fechado,Gabriel,18/10/2024 08:48
130,13/02/2025 12:08,Luciana Rocha,Jurídico,Acesso ao sistema,Erro ao abrir planilha,Alta,Em andamento,Paulo,
129,09/02/2025 08:31,Bruno Alves,Financeiro,Erro em sistema,Conexão com servidor instável,Baixa,Em andamento,Guilherme,
128,06/02/2025 09:27,Juliana Castro,Comercial,Problemas de rede,Conexão com servidor instável,Alta,Fechado,Guilherme,07/02/2025 08:47
127,03/11/2024 13:01,Ana Paula,TI,Erro em sistema,Usuário não consegue acessar o sistema,Crítica,Fechado,Gabriel,04/11/2024 17:01
126,25/11/2024 13:00,João Mendes,Comercial,Solicitação de software,Problema com impressão,Crítica,Resolvido,Gabriel,27/11/2024 08:00
125,23/10/2024 13:20,João Mendes,Comercial,Problemas de rede,Solicitação de instalação do Office,Crítica,Resolvido,Gabriel,25/10/2024 08:12
124,26/01/2025 09:07,Luciana Rocha,Financeiro,Problemas de rede,Troca de senha solicitada,Média,Resolvido,Guilherme,26/01/2025 18:47
123,16/10/2024 13:07,Carlos Silva,Jurídico,Acesso ao sistema,Conexão com servidor instável,Crítica,Fechado,Gabriel,17/10/2024 15:07
122,15/02/2025 09:49,João Mendes,Jurídico,Troca de senha,Erro ao abrir planilha,Alta,Resolvido,Gabriel,15/02/2025 17:49
121,05/01/2025 08:32,Juliana Castro,Logística,Falha em equipamento,Conexão com servidor instável,Média,Pendente,Gabriel,
120,13/02/2025 10:29,Mariana Dias,Marketing,Falha em equipamento,Erro ao abrir planilha,Baixa,Resolvido,Gabriel,15/02/2025 18:10
119,19/02/2025 08:57,Luciana Rocha,Comercial,Problemas de rede,Troca de senha solicitada,Crítica,Fechado,Guilherme,20/02/2025 08:16
118,26/02/2025 15:05,João Mendes,Marketing,Problemas de rede,Troca de senha solicitada,Crítica,Pendente,Gabriel,
117,08/01/2025 15:09,Juliana Castro,Financeiro,Troca de senha,Solicitação de instalação do Office,Crítica,Fechado,Guilherme,10/01/2025 17:09
116,10/11/2024 14:21,Fernando Lima,Marketing,Troca de senha,Problema com impressão,Alta,Em andamento,Gabriel,
115,29/01/2025 09:55,Juliana Castro,TI,Troca de senha,Problema com impressão,Alta,Em andamento,Guilherme,
114,15/11/2024 08:26,Carlos Silva,RH,Falha em equipamento,Troca de senha solicitada,Alta,Aberto,Guilherme,
113,24/02/2025 16:21,Fernando Lima,TI,Backup,Troca de senha solicitada,Média,Em andamento,Paulo,
112,10/12/2024 11:13,Fernando Lima,Jurídico,Falha em equipamento,Solicitação de instalação do Office,Crítica,Pendente,Gabriel,
111,13/03/2025 09:40,Juliana Castro,TI,Troca de senha,Conexão com servidor instável,Baixa,Em andamento,Gabriel,
110,04/03/2025 10:10,Mariana Dias,Logística,Acesso ao sistema,Problema com impressão,Alta,Resolvido,Gabriel,06/03/2025 17:10
109,03/11/2024 16:04,João Mendes,Financeiro,Troca de senha,Troca de senha solicitada,Média,Fechado,Gabriel,04/11/2024 13:04
108,26/10/2024 11:48,Carlos Silva,Marketing,Troca de senha,Solicitação de instalação do Office,Baixa,Aberto,Gabriel,
107,29/12/2024 11:47,Ana Paula,Financeiro,Troca de senha,Conexão com servidor instável,Baixa,Aberto,Gabriel,
106,03/02/2025 09:00,Carlos Silva,Operações,Troca de senha,Problema com impressão,Baixa,Resolvido,Gabriel,05/02/2025 18:03
105,19/12/2024 14:47,Carlos Silva,Operações,Problemas de rede,Usuário não consegue acessar o sistema,Crítica,Em andamento,Gabriel,
104,14/11/2024 10:05,João Mendes,Financeiro,Backup,Usuário não consegue acessar o sistema,Média,Aberto,Gabriel,
103,30/01/2025 09:48,Mariana Dias,Financeiro,Falha em equipamento,Troca de senha solicitada,Crítica,Em andamento,Gabriel,
102,14/10/2024 11:33,Juliana Castro,Comercial,Erro em sistema,Erro ao abrir planilha,Crítica,Pendente,Gabriel,
101,05/01/2025 16:58,Bruno Alves,Comercial,Backup,Usuário não consegue acessar o sistema,Baixa,Pendente,Paulo,
100,01/01/2025 10:51,Luciana Rocha,Jurídico,Backup,Usuário não consegue acessar o sistema,Baixa,Aberto,Guilherme,
99,24/01/2025 08:41,Bruno Alves,Operações,Backup,Problema com impressão,Baixa,Resolvido,Gabriel,25/01/2025 18:42
98,25/10/2024 09:06,João Mendes,RH,Acesso ao sistema,Erro ao abrir planilha,Crítica,Em andamento,Gabriel,
97,09/10/2024 09:00,Fernando Lima,Marketing,Backup,Problema com impressão,Média,Pendente,Gabriel,
96,24/12/2024 11:22,Carlos Silva,Comercial,Backup,Conexão com servidor instável,Crítica,Fechado,Paulo,24/12/2024 14:22
95,29/03/2025 16:14,Fernando Lima,Logística,Falha em equipamento,Conexão com servidor instável,Baixa,Resolvido,Paulo,30/03/2025 15:14
94,14/10/2024 08:16,Juliana Castro,RH,Backup,Problema com impressão,Baixa,Resolvido,Gabriel,15/10/2024 15:16
93,15/11/2024 13:58,Fernando Lima,Marketing,Solicitação de software,Usuário não consegue acessar o sistema,Crítica,Aberto,Gabriel,
92,27/11/2024 15:18,Ana Paula,RH,Erro em sistema,Erro ao abrir planilha,Crítica,Fechado,Gabriel,29/11/2024 18:23
91,06/11/2024 14:06,João Mendes,Marketing,Erro em sistema,Conexão com servidor instável,Crítica,Fechado,Guilherme,07/11/2024 08:36
90,19/03/2025 11:47,Bruno Alves,Logística,Problemas de rede,Problema com impressão,Alta,Fechado,Guilherme,20/03/2025 08:47
89,01/01/2025 12:19,Luciana Rocha,RH,Solicitação de software,Conexão com servidor instável,Crítica,Aberto,Guilherme,
88,04/01/2025 10:07,Luciana Rocha,TI,Acesso ao sistema,Problema com impressão,Crítica,Em andamento,Gabriel,
87,14/01/2025 09:41,Fernando Lima,Financeiro,Problemas de rede,Usuário não consegue acessar o sistema,Média,Aberto,Gabriel,
86,01/03/2025 11:59,João Mendes,Logística,Acesso ao sistema,Conexão com servidor instável,Crítica,Pendente,Gabriel,
85,15/03/2025 09:59,Luciana Rocha,Logística,Solicitação de software,Usuário não consegue acessar o sistema,Baixa,Aberto,Gabriel,
84,04/11/2024 10:37,Carlos Silva,Marketing,Falha em equipamento,Conexão com servidor instável,Alta,Em andamento,Gabriel,
83,19/12/2024 16:16,Juliana Castro,Jurídico,Solicitação de software,Solicitação de instalação do Office,Média,Pendente,Guilherme,
82,01/03/2025 15:37,Bruno Alves,Operações,Solicitação de software,Troca de senha solicitada,Baixa,Fechado,Guilherme,03/03/2025 08:35
81,12/11/2024 13:42,João Mendes,Financeiro,Falha em equipamento,Erro ao abrir planilha,Baixa,Em andamento,Gabriel,
80,24/10/2024 08:41,Bruno Alves,Marketing,Acesso ao sistema,Troca de senha solicitada,Baixa,Aberto,Gabriel,
79,22/03/2025 13:50,Ana Paula,Marketing,Erro em sistema,Conexão com servidor instável,Média,Pendente,Paulo,
78,26/03/2025 10:11,Ana Paula,Marketing,Problemas de rede,Erro ao abrir planilha,Baixa,Resolvido,Guilherme,28/03/2025 12:11
77,21/01/2025 16:52,Luciana Rocha,Financeiro,Problemas de rede,Solicitação de instalação do Office,Média,Pendente,Guilherme,
76,29/10/2024 08:59,Carlos Silva,Jurídico,Backup,Troca de senha solicitada,Alta,Pendente,Guilherme,
75,13/01/2025 11:41,Mariana Dias,Jurídico,Troca de senha,Troca de senha solicitada,Baixa,Pendente,Guilherme,
74,23/03/2025 14:45,Ana Paula,Jurídico,Backup,Erro ao abrir planilha,Crítica,Fechado,Gabriel,25/03/2025 11:45
73,14/11/2024 15:09,Luciana Rocha,Comercial,Solicitação de software,Erro ao abrir planilha,Baixa,Resolvido,Gabriel,17/11/2024 10:09
72,12/11/2024 14:40,João Mendes,Comercial,Troca de senha,Conexão com servidor instável,Baixa,Pendente,Gabriel,
71,21/11/2024 14:00,Bruno Alves,Operações,Problemas de rede,Problema com impressão,Baixa,Pendente,Gabriel,
70,09/01/2025 13:37,Luciana Rocha,TI,Backup,Troca de senha solicitada,Média,Em andamento,Guilherme,
69,01/03/2025 09:15,Ana Paula,Jurídico,Problemas de rede,Erro ao abrir planilha,Alta,Em andamento,Gabriel,
68,19/03/2025 16:59,João Mendes,Marketing,Erro em sistema,Usuário não consegue acessar o sistema,Crítica,Em andamento,Gabriel,
67,10/01/2025 13:16,Luciana Rocha,Jurídico,Acesso ao sistema,Conexão com servidor instável,Alta,Resolvido,Gabriel,12/01/2025 08:42
66,03/04/2025 15:32,Ana Paula,Financeiro,Troca de senha,Usuário não consegue acessar o sistema,Média,Fechado,Gabriel,06/04/2025 08:32
65,13/11/2024 08:36,Luciana Rocha,Logística,Backup,Erro ao abrir planilha,Alta,Fechado,Paulo,14/11/2024 18:36
64,07/01/2025 08:30,Bruno Alves,Financeiro,Troca de senha,Conexão com servidor instável,Alta,Aberto,Guilherme,
63,02/01/2025 12:17,Luciana Rocha,Jurídico,Backup,Troca de senha solicitada,Crítica,Pendente,Gabriel,
62,03/12/2024 13:41,João Mendes,Marketing,Erro em sistema,Problema com impressão,Média,Fechado,Guilherme,05/12/2024 08:08
61,15/10/2024 14:32,Ana Paula,Marketing,Backup,Usuário não consegue acessar o sistema,Média,Fechado,Guilherme,16/10/2024 08:22
60,02/02/2025 14:51,João Mendes,Jurídico,Problemas de rede,Troca de senha solicitada,Alta,Fechado,Guilherme,05/02/2025 08:39
59,01/01/2025 15:31,João Mendes,Operações,Backup,Conexão com servidor instável,Alta,Pendente,Gabriel,
58,21/10/2024 10:46,João Mendes,Financeiro,Acesso ao sistema,Erro ao abrir planilha,Média,Fechado,Guilherme,24/10/2024 08:26
57,04/04/2025 12:56,Juliana Castro,Operações,Acesso ao sistema,Erro ao abrir planilha,Baixa,Resolvido,Guilherme,06/04/2025 13:56
56,21/12/2024 13:15,João Mendes,RH,Solicitação de software,Problema com impressão,Alta,Fechado,Gabriel,24/12/2024 10:15
55,31/03/2025 15:01,Bruno Alves,Operações,Solicitação de software,Erro ao abrir planilha,Crítica,Pendente,Gabriel,
54,21/03/2025 14:57,Bruno Alves,Logística,Solicitação de software,Solicitação de instalação do Office,Crítica,Aberto,Guilherme,
53,24/03/2025 09:38,Carlos Silva,TI,Backup,Troca de senha solicitada,Média,Fechado,Guilherme,24/03/2025 18:02
52,23/11/2024 14:45,Fernando Lima,RH,Troca de senha,Troca de senha solicitada,Média,Pendente,Guilherme,
51,28/10/2024 11:52,Ana Paula,Financeiro,Erro em sistema,Solicitação de instalação do Office,Baixa,Resolvido,Gabriel,30/10/2024 18:36
50,09/11/2024 11:59,Luciana Rocha,Comercial,Acesso ao sistema,Problema com impressão,Alta,Em andamento,Gabriel,
49,28/12/2024 10:20,Luciana Rocha,Comercial,Acesso ao sistema,Erro ao abrir planilha,Crítica,Fechado,Gabriel,30/12/2024 08:30
48,17/03/2025 13:57,Luciana Rocha,TI,Backup,Problema com impressão,Baixa,Fechado,Gabriel,19/03/2025 08:30
47,01/11/2024 12:33,Carlos Silva,TI,Problemas de rede,Problema com impressão,Crítica,Aberto,Gabriel,
46,09/02/2025 16:20,Bruno Alves,Marketing,Troca de senha,Problema com impressão,Crítica,Aberto,Gabriel,
45,30/01/2025 09:38,Juliana Castro,RH,Erro em sistema,Erro ao abrir planilha,Alta,Aberto,Paulo,
44,29/11/2024 09:15,João Mendes,Logística,Backup,Troca de senha solicitada,Crítica,Fechado,Gabriel,29/11/2024 15:15
43,17/02/2025 08:58,Juliana Castro,Jurídico,Solicitação de software,Usuário não consegue acessar o sistema,Alta,Pendente,Paulo,
42,18/02/2025 11:11,Luciana Rocha,TI,Solicitação de software,Troca de senha solicitada,Baixa,Resolvido,Gabriel,18/02/2025 18:55
41,12/03/2025 14:42,Mariana Dias,Financeiro,Problemas de rede,Troca de senha solicitada,Crítica,Pendente,Guilherme,
40,01/01/2025 12:26,Luciana Rocha,TI,Falha em equipamento,Problema com impressão,Média,Pendente,Gabriel,
39,06/11/2024 08:40,João Mendes,Jurídico,Troca de senha,Problema com impressão,Crítica,Aberto,Gabriel,
38,13/10/2024 14:43,Juliana Castro,Operações,Troca de senha,Erro ao abrir planilha,Alta,Fechado,Gabriel,14/10/2024 18:26
37,19/01/2025 16:07,Mariana Dias,Marketing,Falha em equipamento,Troca de senha solicitada,Média,Pendente,Gabriel,
36,18/01/2025 14:15,Luciana Rocha,Operações,Backup,Conexão com servidor instável,Baixa,Em andamento,Paulo,
35,13/11/2024 13:25,Bruno Alves,Financeiro,Falha em equipamento,Usuário não consegue acessar o sistema,Crítica,Fechado,Guilherme,14/11/2024 08:02
34,03/12/2024 11:14,Luciana Rocha,Comercial,Solicitação de software,Conexão com servidor instável,Média,Aberto,Paulo,
33,02/03/2025 12:17,Juliana Castro,Logística,Falha em equipamento,Erro ao abrir planilha,Alta,Em andamento,Gabriel,
32,17/12/2024 09:15,Mariana Dias,Marketing,Backup,Problema com impressão,Média,Em andamento,Guilherme,
31,21/01/2025 11:31,Luciana Rocha,Marketing,Erro em sistema,Erro ao abrir planilha,Alta,Fechado,Gabriel,22/01/2025 13:31
30,31/12/2024 15:03,Mariana Dias,Logística,Acesso ao sistema,Troca de senha solicitada,Média,Em andamento,Gabriel,
29,02/11/2024 16:17,Luciana Rocha,Comercial,Falha em equipamento,Usuário não consegue acessar o sistema,Média,Aberto,Gabriel,
28,02/01/2025 11:39,Mariana Dias,TI,Backup,Solicitação de instalação do Office,Crítica,Aberto,Gabriel,
27,04/02/2025 09:57,Juliana Castro,Logística,Backup,Conexão com servidor instável,Crítica,Aberto,Paulo,
26,20/12/2024 16:45,Fernando Lima,TI,Erro em sistema,Conexão com servidor instável,Baixa,Aberto,Guilherme,
25,05/11/2024 08:52,Mariana Dias,Logística,Erro em sistema,Troca de senha solicitada,Alta,Pendente,Gabriel,
24,07/03/2025 11:53,Fernando Lima,Marketing,Backup,Problema com impressão,Baixa,Resolvido,Gabriel,07/03/2025 12:53
23,11/10/2024 08:04,João Mendes,TI,Troca de senha,Solicitação de instalação do Office,Crítica,Resolvido,Gabriel,11/10/2024 18:06
22,04/04/2025 13:33,Juliana Castro,Comercial,Falha em equipamento,Solicitação de instalação do Office,Crítica,Em andamento,Guilherme,
21,07/11/2024 08:17,Ana Paula,Operações,Solicitação de software,Conexão com servidor instável,Baixa,Pendente,Gabriel,
20,04/12/2024 13:52,Luciana Rocha,Jurídico,Erro em sistema,Conexão com servidor instável,Média,Pendente,Gabriel,
19,21/02/2025 11:01,Juliana Castro,Financeiro,Acesso ao sistema,Problema com impressão,Crítica,Resolvido,Gabriel,24/02/2025 08:37
18,11/11/2024 11:44,Juliana Castro,Logística,Troca de senha,Troca de senha solicitada,Baixa,Em andamento,Gabriel,
17,21/02/2025 12:32,Ana Paula,Financeiro,Solicitação de software,Troca de senha solicitada,Média,Resolvido,Gabriel,23/02/2025 08:32
16,03/03/2025 13:27,Carlos Silva,Comercial,Problemas de rede,Troca de senha solicitada,Crítica,Fechado,Guilherme,05/03/2025 18:27
15,09/12/2024 10:13,Fernando Lima,Financeiro,Falha em equipamento,Troca de senha solicitada,Alta,Aberto,Guilherme,
14,12/11/2024 15:51,Ana Paula,Logística,Problemas de rede,Erro ao abrir planilha,Alta,Pendente,Gabriel,
13,07/11/2024 16:03,Luciana Rocha,Comercial,Troca de senha,Troca de senha solicitada,Média,Pendente,Gabriel,
12,19/10/2024 09:02,João Mendes,Comercial,Backup,Erro ao abrir planilha,Alta,Resolvido,Paulo,19/10/2024 18:02
11,30/03/2025 09:33,Carlos Silva,Logística,Erro em sistema,Usuário não consegue acessar o sistema,Alta,Fechado,Paulo,01/04/2025 08:55
10,23/12/2024 08:59,Mariana Dias,Operações,Solicitação de software,Troca de senha solicitada,Baixa,Em andamento,Gabriel,
9,20/12/2024 10:06,Juliana Castro,Jurídico,Problemas de rede,Erro ao abrir planilha,Alta,Resolvido,Gabriel,23/12/2024 09:06
8,02/04/2025 11:25,João Mendes,Comercial,Problemas de rede,Usuário não consegue acessar o sistema,Média,Aberto,Gabriel,
7,23/03/2025 14:10,João Mendes,Comercial,Falha em equipamento,Solicitação de instalação do Office,Crítica,Resolvido,Gabriel,23/03/2025 18:02
6,05/03/2025 14:45,Fernando Lima,Logística,Problemas de rede,Solicitação de instalação do Office,Baixa,Em andamento,Paulo,
5,03/01/2025 11:29,Bruno Alves,Financeiro,Problemas de rede,Problema com impressão,Média,Resolvido,Guilherme,05/01/2025 09:29
4,12/10/2024 15:15,Mariana Dias,Logística,Solicitação de software,Conexão com servidor instável,Baixa,Pendente,Guilherme,
3,10/11/2024 14:30,Ana Paula,Financeiro,Acesso ao sistema,Problema com impressão,Média,Em andamento,Paulo,
2,23/10/2024 16:14,Carlos Silva,Jurídico,Backup,Erro ao abrir planilha,Média,Aberto,Paulo,
1,02/03/2025 14:04,Carlos Silva,RH,Backup,Problema com impressão,Alta,Aberto,Guilherme,
1005,08/04/2025 19:55,Maria Silva,Jurídico,Falha em equipamento,Monitor não liga,Média,Resolvido,Gabriel,08/04/2025 19:56:17
1006,08/04/2025 20:01,João Santos,Logística,Falha em equipamento,Mouse não funciona,Baixa,Resolvido,Guilherme,08/04/2025 20:02:27
